company_id,app_user,ever_contacted_support,subscription_status,left_trustpilot_review,minutes_activity_last_7_days_mobile,minutes_activity_last_7_days_desktop,minutes_activity_last_7_days_all_devices,free_trial_signup_date,google_analytics_medium
17691697,False,True,Subscribed,False,0,0,0,2020-08-24,organic
17691704,False,True,Subscribed,False,0,0,0,2020-08-24,organic
17691716,False,True,Subscribed,False,0,0,4,2020-08-24,organic
17691731,True,False,Cancelled,False,0,0,0,2020-08-24,organic
17692073,True,True,Subscribed,True,0,0,0,2020-11-24,organic
17692076,False,True,Subscribed,False,0,0,0,2020-08-25,organic
17692088,False,True,Subscribed,False,0,0,1,2020-08-25,organic
17692096,True,True,Subscribed,True,8,0,8,2020-09-18,organic
17692098,False,True,Subscribed,False,0,0,0,2020-08-25,organic
17692111,False,True,Subscribed,False,0,0,2,2020-08-25,organic
17692138,True,True,Subscribed,False,0,0,0,2020-08-25,organic
17692145,True,True,Subscribed,True,0,0,0,2020-07-31,organic
17692152,True,True,Subscribed,False,0,0,0,2020-08-25,organic
17692162,True,True,Subscribed,False,0,0,0,2020-08-25,organic
17692175,False,True,Subscribed,False,0,0,0,2020-08-25,organic
17692180,False,True,Subscribed,False,0,0,0,2020-08-25,organic
17692188,False,True,Subscribed,False,0,0,0,2020-08-25,organic
17692193,False,True,Subscribed,False,0,0,0,2020-08-26,organic
17692442,False,True,Subscribed,False,0,0,0,2020-08-26,organic
17692454,True,True,Subscribed,True,4,0,4,2020-11-02,organic
17692466,False,True,Subscribed,False,0,0,0,2020-08-26,organic
17692490,False,True,Subscribed,False,1,0,1,2020-08-27,organic
17692517,False,True,Subscribed,False,0,0,0,2020-08-27,organic
17692518,True,True,Subscribed,True,0,0,0,2020-11-09,organic
17692526,False,True,Subscribed,False,0,0,0,2020-08-27,organic
17692543,True,True,Subscribed,True,0,0,0,2020-08-02,organic
17692552,True,True,Subscribed,False,0,0,0,2020-08-27,organic
17692613,True,True,Subscribed,True,0,0,1,2020-11-18,organic
17692616,True,True,Subscribed,True,0,0,0,2020-08-03,organic
17692617,False,True,Subscribed,False,15,3,20,2020-08-28,organic
17692643,False,False,Subscribed,False,0,0,0,2020-08-28,organic
17692654,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692657,True,True,Subscribed,True,1,0,1,2020-10-06,organic
17692658,True,True,Subscribed,False,0,0,0,2020-08-28,organic
17692659,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692684,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692702,True,True,,False,0,0,6,2020-09-07,organic
17692707,True,True,Subscribed,False,0,0,0,2020-08-28,organic
17692708,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692732,True,False,Cancelled,False,0,0,0,2020-08-28,organic
17692733,False,True,Subscribed,False,10,0,12,2020-08-28,organic
17692747,False,True,Subscribed,False,0,0,4,2020-08-28,organic
17692749,False,True,Subscribed,False,0,0,3,2020-08-28,organic
17692750,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692752,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17692753,False,True,Subscribed,False,0,0,0,2020-08-28,organic
17693051,False,True,Subscribed,False,3,0,15,2020-08-29,organic
17693081,True,True,Subscribed,False,0,0,0,2020-08-29,organic
17693107,True,True,Subscribed,True,0,0,0,2020-09-16,organic
17693126,False,True,Subscribed,False,0,0,3,2020-08-29,organic
17693138,False,True,Subscribed,False,0,0,0,2020-08-29,organic
17693171,True,True,Subscribed,True,0,0,0,2020-09-14,organic
17693197,False,True,Subscribed,False,2,0,3,2020-08-29,organic
17693207,False,True,Subscribed,False,0,0,0,2020-08-29,organic
17693211,False,True,Subscribed,False,2,0,2,2020-08-30,organic
17693416,True,True,Subscribed,False,0,0,0,2020-08-30,organic
17693445,True,True,Subscribed,True,0,0,0,2020-10-06,organic
17693484,False,True,Subscribed,False,6,0,7,2020-08-30,organic
17693505,False,True,Subscribed,False,0,0,0,2020-08-30,organic
17693539,False,True,,False,0,0,2,2020-08-30,organic
17693576,False,True,Subscribed,False,0,0,0,2020-08-30,organic
17693580,True,True,Subscribed,True,37,0,55,2020-09-29,organic
17693584,False,False,,False,0,0,0,2020-08-30,organic
17693590,True,True,Subscribed,True,0,0,0,2020-10-04,organic
17693599,False,True,Subscribed,False,5,0,6,2020-08-30,organic
17693600,False,True,Subscribed,False,0,0,0,2020-08-30,organic
17693827,True,True,Subscribed,True,0,0,4,2020-09-01,organic
17693859,False,True,Subscribed,False,0,0,0,2020-08-31,organic
17693897,False,True,Subscribed,False,0,0,0,2020-08-31,organic
17693935,True,True,Cancelled,False,0,0,3,2020-08-31,organic
17693963,True,True,Subscribed,False,0,0,3,2020-08-31,organic
17693982,False,True,Subscribed,False,0,0,0,2020-08-31,organic
17693996,False,True,Subscribed,False,0,0,0,2020-09-01,organic
17694243,True,True,Subscribed,False,0,0,0,2020-09-01,organic
17694249,False,True,Subscribed,False,0,0,0,2020-09-01,organic
17694255,True,True,Subscribed,True,0,0,1,2020-11-14,organic
17694291,False,True,Subscribed,False,0,0,0,2020-09-01,organic
17694319,False,True,Subscribed,False,0,0,0,2020-09-01,organic
17694344,True,False,,False,0,0,0,2020-09-01,organic
17694580,False,True,Subscribed,False,3,0,3,2020-09-02,organic
17694622,False,True,Subscribed,False,0,0,0,2020-09-03,organic
17694632,True,True,Subscribed,True,0,0,0,2020-12-07,organic
17694634,True,True,Subscribed,True,0,0,0,2020-08-09,organic
17694664,False,True,Subscribed,False,0,0,0,2020-09-03,organic
17694685,False,True,Subscribed,False,0,0,0,2020-09-03,organic
17694693,False,True,Subscribed,False,0,0,0,2020-09-04,organic
17694712,True,True,Subscribed,True,0,0,0,2020-09-04,organic
17694726,False,True,Subscribed,False,0,0,0,2020-09-04,organic
17694751,False,True,Subscribed,False,19,0,20,2020-09-04,organic
17694863,False,True,Subscribed,False,0,0,0,2020-09-04,organic
17694866,True,True,Subscribed,True,0,0,0,2020-11-19,organic
17694870,False,True,Subscribed,False,0,0,0,2020-09-04,organic
17695073,True,True,Subscribed,True,0,0,0,2020-12-03,organic
17695130,False,True,Subscribed,False,0,0,0,2020-09-05,organic
17695146,False,True,Subscribed,False,0,0,2,2020-09-05,organic
17695158,False,True,Subscribed,False,0,0,0,2020-09-05,organic
17695215,False,False,Subscribed,False,0,0,0,2020-09-05,organic
17695217,True,True,Subscribed,True,0,0,1,2020-09-18,organic
17695218,True,True,Subscribed,True,0,0,0,2020-09-22,organic
17695223,True,True,Subscribed,False,0,0,0,2020-12-01,organic
17695235,False,True,Subscribed,False,0,0,0,2020-09-05,organic
17695239,False,True,Subscribed,False,0,0,0,2020-09-05,organic
17695484,False,False,Subscribed,False,0,0,0,2020-09-06,organic
17695523,False,True,Subscribed,False,0,0,0,2020-09-06,organic
17695545,False,True,Subscribed,False,0,0,3,2020-09-06,organic
17695555,True,True,Subscribed,False,0,0,0,2020-09-06,organic
17695560,False,True,Subscribed,False,0,0,0,2020-09-06,organic
17695574,True,True,Subscribed,True,1,0,1,2020-10-19,organic
17695578,False,True,Subscribed,False,0,0,1,2020-09-06,organic
17695579,False,True,Subscribed,False,83,0,98,2020-09-06,organic
17695593,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695800,True,True,Subscribed,False,0,0,0,2020-09-07,organic
17695806,True,True,Subscribed,False,0,0,0,2020-09-07,organic
17695809,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695815,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695822,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695825,True,True,Subscribed,True,0,0,0,2020-10-12,organic
17695830,True,True,Subscribed,True,0,0,0,2020-08-13,organic
17695849,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695857,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17695865,True,True,Subscribed,True,0,0,0,2020-10-23,organic
17695899,False,True,Subscribed,False,0,0,0,2020-09-07,organic
17696077,False,True,Subscribed,False,0,0,0,2020-09-08,organic
17696109,False,True,Subscribed,False,0,0,0,2020-09-08,organic
17696130,True,True,Subscribed,True,0,0,0,2020-08-17,organic
17696146,True,True,Subscribed,True,14,0,15,2020-10-07,organic
17696182,False,True,Subscribed,False,0,0,0,2020-09-08,organic
17696193,False,True,Subscribed,False,0,0,0,2020-09-08,organic
17696204,False,True,Subscribed,False,0,0,1,2020-09-08,organic
17696210,True,True,Subscribed,False,0,0,0,2020-09-08,organic
17696220,False,True,Subscribed,False,0,0,0,2020-09-08,organic
17696221,False,True,Cancelled,False,0,0,0,2020-09-08,organic
17696371,False,True,Subscribed,False,0,0,0,2020-09-09,organic
17696374,False,True,Subscribed,False,0,0,0,2020-09-09,organic
17696378,True,True,Subscribed,True,0,0,1,2020-09-16,organic
17696421,False,True,Subscribed,False,0,0,0,2020-09-09,organic
17696455,False,True,Subscribed,False,0,0,0,2020-09-10,organic
17696468,True,True,Subscribed,True,0,0,0,2020-08-25,organic
17696491,False,True,Subscribed,False,0,0,0,2020-09-10,organic
17696516,True,True,Subscribed,False,0,0,0,2020-09-11,organic
17696540,False,True,Subscribed,False,0,0,0,2020-09-11,organic
17696557,True,True,Subscribed,True,0,0,0,2020-10-23,organic
17696582,True,False,Subscribed,False,0,0,0,2020-09-11,organic
17696604,False,True,,False,0,0,10,2020-09-11,organic
17696645,False,True,Subscribed,False,0,0,1,2020-09-11,organic
17696660,False,True,Subscribed,False,0,0,1,2020-09-11,organic
17696662,False,True,Subscribed,False,0,0,0,2020-09-11,organic
17696678,True,True,Subscribed,False,8,0,8,2020-09-11,organic
17696904,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17696921,True,True,Subscribed,True,0,0,0,2020-12-03,organic
17696939,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17696949,True,True,Subscribed,True,0,0,0,2020-09-02,organic
17696952,False,True,Subscribed,False,0,0,2,2020-09-12,organic
17696964,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17697001,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17697002,False,False,Subscribed,False,0,0,0,2020-09-12,organic
17697017,True,True,Subscribed,False,77,0,81,2020-09-12,organic
17697020,False,True,,False,0,0,0,2020-09-12,organic
17697026,True,True,Subscribed,True,0,0,0,2020-09-30,organic
17697032,True,True,Subscribed,True,0,0,0,2020-12-04,organic
17697035,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17697041,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17697047,True,True,Subscribed,True,33,0,33,2020-11-18,organic
17697065,False,True,Subscribed,False,0,0,0,2020-09-12,organic
17697282,True,True,Subscribed,False,1,0,1,2020-09-13,organic
17697337,False,True,Subscribed,False,0,0,0,2020-09-13,organic
17697347,False,True,Subscribed,False,0,0,1,2020-09-13,organic
17697384,False,False,Subscribed,False,0,0,0,2020-09-13,organic
17697430,False,True,Subscribed,False,0,0,0,2020-09-13,organic
17697431,False,True,Subscribed,False,0,0,0,2020-09-13,organic
17697446,False,True,Subscribed,False,0,0,1,2020-09-13,organic
17697451,False,True,Subscribed,False,27,0,32,2020-09-13,organic
17697689,False,True,,False,0,0,0,2020-09-14,organic
17697707,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17697722,True,True,Subscribed,False,10,0,10,2020-09-14,organic
17697725,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17697743,True,True,Subscribed,True,40,0,40,2020-08-26,organic
17697753,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17697778,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17697779,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17697786,False,True,Subscribed,False,0,0,0,2020-09-14,organic
17698086,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698101,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698110,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698114,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698147,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698162,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698173,False,True,Subscribed,False,0,0,3,2020-09-15,organic
17698181,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698195,False,True,Subscribed,False,0,0,0,2020-09-15,organic
17698392,False,True,Subscribed,False,0,0,0,2020-09-16,organic
17698403,False,True,Subscribed,False,1,0,1,2020-09-16,organic
17698422,True,True,Subscribed,True,0,0,0,2020-10-08,organic
17698447,False,True,Subscribed,False,15,0,17,2020-09-16,organic
17698450,False,True,Subscribed,False,0,0,1,2020-09-16,organic
17698476,False,True,Subscribed,False,0,0,0,2020-09-17,organic
17698484,False,True,Subscribed,False,0,0,0,2020-09-17,organic
17698495,True,True,Subscribed,False,0,0,0,2020-09-17,organic
17698524,False,True,Subscribed,False,0,0,0,2020-09-17,organic
17698526,False,True,Subscribed,False,0,0,0,2020-09-17,organic
17698586,True,True,Subscribed,True,55,0,57,2020-11-23,organic
17698603,True,True,Subscribed,False,0,7,7,2020-09-18,organic
17698613,False,True,Subscribed,False,0,0,0,2020-09-18,organic
17698614,True,False,Subscribed,False,0,0,0,2020-09-18,organic
17698635,False,True,Subscribed,False,0,0,0,2020-09-18,organic
17698654,True,True,Subscribed,False,0,0,0,2020-09-18,organic
17698674,False,True,Subscribed,False,0,0,0,2020-09-18,organic
17698680,False,True,Subscribed,False,0,0,0,2020-09-18,organic
17698917,True,True,Subscribed,True,0,0,0,2020-08-25,organic
17698943,False,False,Subscribed,False,0,0,0,2020-09-19,organic
17698948,True,True,Subscribed,True,0,0,0,2020-10-01,organic
17698969,False,True,Subscribed,False,4,0,4,2020-09-19,organic
17698974,False,True,Subscribed,False,0,0,0,2020-09-19,organic
17699035,False,True,Subscribed,False,0,0,0,2020-09-19,organic
17699049,True,True,Subscribed,True,0,0,1,2020-10-13,organic
17699070,True,True,Subscribed,True,0,0,0,2020-12-03,organic
17699074,True,True,Subscribed,False,42,0,43,2020-09-19,organic
17699076,False,True,Subscribed,False,0,0,0,2020-09-19,organic
17699077,False,True,Cancelled,False,0,0,0,2020-09-19,organic
17699086,False,True,Subscribed,False,11,0,12,2020-09-19,organic
17699090,False,True,Subscribed,False,0,0,0,2020-09-19,organic
17699091,True,True,Subscribed,True,0,0,0,2020-12-03,organic
17699096,False,True,,False,0,0,0,2020-09-19,organic
17699109,False,True,,False,0,0,0,2020-09-19,organic
17699122,False,True,Subscribed,False,0,0,0,2020-09-19,organic
17699128,False,True,Subscribed,False,0,0,3,2020-09-19,organic
17699312,False,False,Subscribed,False,0,0,0,2020-09-20,organic
17699348,False,True,Subscribed,False,1,0,1,2020-09-20,organic
17699350,False,True,Subscribed,False,4,0,5,2020-09-20,organic
17699394,True,True,,True,0,0,0,2020-09-17,organic
17699395,True,True,Subscribed,False,5,0,5,2020-09-20,organic
17699402,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699403,False,False,,False,0,0,0,2020-09-20,organic
17699410,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699435,True,True,Subscribed,False,0,0,0,2020-09-20,organic
17699446,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699448,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699450,False,True,Subscribed,False,0,0,1,2020-09-20,organic
17699453,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699468,False,True,Subscribed,False,0,0,0,2020-09-20,organic
17699470,False,True,Subscribed,False,0,0,1,2020-09-20,organic
17699656,True,True,Subscribed,True,0,0,1,2020-11-02,organic
17699676,True,True,Subscribed,True,0,0,0,2020-11-25,organic
17699689,False,True,Subscribed,False,0,0,0,2020-09-21,organic
17699704,False,True,Subscribed,False,0,0,0,2020-09-21,organic
17699744,False,True,Subscribed,False,0,0,0,2020-09-21,organic
17699761,False,True,Subscribed,False,0,0,0,2020-09-21,organic
17699771,False,False,,False,0,0,0,2020-09-21,organic
17699793,True,True,Subscribed,True,0,0,0,2020-09-01,organic
17699803,False,True,Subscribed,False,4,0,5,2020-09-21,organic
17699811,False,True,,False,0,0,0,2020-09-21,organic
17699821,False,True,Subscribed,False,0,0,0,2020-09-21,organic
17700035,False,True,Subscribed,False,8,0,8,2020-09-22,organic
17700060,False,True,Subscribed,False,4,0,4,2020-09-22,organic
17700077,False,True,Subscribed,False,4,0,5,2020-09-22,organic
17700090,True,True,Subscribed,True,0,0,0,2020-09-11,organic
17700131,False,True,Subscribed,False,0,0,0,2020-09-22,organic
17700144,False,True,Subscribed,False,0,0,0,2020-09-22,organic
17700163,True,True,Subscribed,False,0,0,0,2020-09-22,organic
17700177,False,True,Subscribed,False,0,0,0,2020-09-22,organic
17700184,False,False,Subscribed,False,0,0,0,2020-09-22,organic
17700185,False,True,Subscribed,False,0,0,0,2020-09-22,organic
17700364,False,True,Subscribed,False,0,0,3,2020-09-23,organic
17700391,False,True,Subscribed,False,0,0,0,2020-09-23,organic
17700394,True,True,Subscribed,True,0,0,0,2020-11-20,organic
17700396,False,True,Subscribed,False,0,0,0,2020-09-23,organic
17700406,False,True,Subscribed,False,3,0,4,2020-09-23,organic
17700413,False,True,Subscribed,False,0,0,0,2020-09-23,organic
17700450,False,True,Subscribed,False,0,0,0,2020-09-24,organic
17700454,False,False,Subscribed,False,0,0,0,2020-09-24,organic
17700462,False,True,Subscribed,False,0,0,0,2020-09-24,organic
17700493,False,True,Subscribed,False,65,0,65,2020-09-25,organic
17700494,True,True,Subscribed,False,0,0,0,2020-09-25,organic
17700527,True,True,Subscribed,True,0,0,0,2020-09-25,organic
17700533,False,True,Subscribed,False,0,0,0,2020-09-25,organic
17700557,True,True,Subscribed,False,2,0,3,2020-09-25,organic
17700596,False,True,Subscribed,False,0,0,0,2020-09-26,organic
17700609,True,True,Subscribed,True,18,0,18,2020-11-20,organic
17700634,False,True,Subscribed,False,0,0,0,2020-09-26,organic
17700643,False,True,Subscribed,False,0,0,0,2020-09-26,organic
17700679,True,True,Subscribed,False,0,0,0,2020-09-26,organic
17700725,False,True,Subscribed,False,0,0,0,2020-09-26,organic
17700944,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17700958,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17700982,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17700998,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17700999,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17701002,False,True,Subscribed,False,27,0,27,2020-09-27,organic
17701007,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17701025,True,True,Subscribed,False,0,0,0,2020-09-27,organic
17701079,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17701095,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17701122,False,True,Subscribed,False,0,0,0,2020-09-27,organic
17701135,False,True,Subscribed,False,0,0,11,2020-09-27,organic
17701388,True,True,Subscribed,False,0,0,5,2020-09-28,organic
17701472,False,True,Subscribed,False,0,0,0,2020-09-28,organic
17701474,False,True,Subscribed,False,0,0,1,2020-09-28,organic
17701479,False,True,Subscribed,False,2,0,2,2020-09-28,organic
17701491,True,True,Subscribed,True,0,0,1,2020-09-09,organic
17701496,True,True,Subscribed,False,0,0,0,2020-09-28,organic
17701513,False,True,,False,0,0,0,2020-09-28,organic
17701523,True,True,Subscribed,False,0,0,5,2020-10-20,organic
17701536,False,True,Cancelled,False,0,0,1,2020-09-28,organic
17701546,True,True,Subscribed,True,0,0,0,2020-09-03,organic
17701572,False,True,Subscribed,False,12,0,12,2020-09-28,organic
17701580,False,True,Subscribed,False,0,0,0,2020-09-28,organic
17701792,False,False,Cancelled,False,0,0,0,2020-09-29,organic
17701870,False,True,Subscribed,False,6,0,6,2020-09-29,organic
17701880,False,False,Subscribed,False,0,0,0,2020-09-29,organic
17701884,True,True,Subscribed,False,0,0,1,2020-09-29,organic
17701898,True,True,Subscribed,False,0,0,0,2020-09-29,organic
17701912,False,True,Subscribed,False,1,0,2,2020-09-29,organic
17702107,False,True,Subscribed,False,0,0,0,2020-09-30,organic
17702116,True,True,Subscribed,False,0,0,0,2020-09-30,organic
17702126,True,True,Subscribed,False,0,0,0,2020-09-30,organic
17702135,True,True,Subscribed,False,0,0,0,2020-09-30,organic
17702151,False,True,Subscribed,False,0,0,0,2020-09-30,organic
17702153,False,True,Subscribed,False,0,0,1,2020-09-30,organic
17702157,True,True,Subscribed,True,0,0,0,2020-09-19,organic
17702158,False,True,Subscribed,False,0,0,0,2020-09-30,organic
17702159,True,True,Subscribed,True,0,0,0,2020-09-05,organic
17702172,True,True,Subscribed,True,0,0,0,2020-09-15,organic
17702180,False,True,Subscribed,False,4,0,4,2020-10-01,organic
17702203,False,True,Subscribed,False,3,0,3,2020-10-01,organic
17702211,False,True,Subscribed,False,0,0,0,2020-10-01,organic
17702228,False,True,Subscribed,False,0,0,0,2020-10-01,organic
17702234,True,True,Subscribed,False,0,0,59,2020-10-01,organic
17702300,False,True,Subscribed,False,0,0,0,2020-10-02,organic
17702304,True,True,Subscribed,False,0,0,0,2020-10-02,organic
17702305,True,True,Subscribed,False,0,0,0,2020-10-02,organic
17702312,False,True,Subscribed,False,1,0,2,2020-10-02,organic
17702333,False,True,Subscribed,False,0,0,0,2020-10-02,organic
17702340,False,True,Subscribed,False,0,0,0,2020-10-02,organic
17702353,False,True,,False,0,0,0,2020-10-02,organic
17702357,False,True,Subscribed,False,0,0,1,2020-10-02,organic
17702376,True,True,Cancelled,False,0,0,0,2020-10-02,organic
17702389,True,True,Subscribed,False,0,0,0,2020-10-02,organic
17702393,True,True,Subscribed,True,0,0,0,2020-09-09,organic
17702591,False,True,,False,0,0,8,2020-10-03,organic
17702592,False,False,Cancelled,False,0,0,0,2020-10-03,organic
17702593,False,False,Cancelled,False,0,0,0,2020-10-03,organic
17702597,False,True,Subscribed,False,7,0,7,2020-10-03,organic
17702629,False,True,Subscribed,False,0,0,0,2020-10-03,organic
17702641,True,True,Subscribed,False,0,0,0,2020-10-03,organic
17702690,False,False,,False,0,0,0,2020-10-03,organic
17702717,True,True,Subscribed,False,0,0,0,2020-10-03,organic
17702731,True,True,Subscribed,False,0,0,0,2020-10-03,organic
17702745,False,True,Subscribed,False,13,0,25,2020-10-03,organic
17702958,True,True,Subscribed,True,0,0,0,2020-09-09,organic
17702968,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17702975,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17702976,True,True,,True,0,0,0,2020-10-09,organic
17702986,True,True,Subscribed,True,0,0,0,2020-09-09,organic
17703006,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703007,False,True,Subscribed,False,1,0,1,2020-10-04,organic
17703020,False,True,Cancelled,False,0,0,0,2020-10-04,organic
17703048,False,True,Subscribed,False,24,0,24,2020-10-04,organic
17703086,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703096,True,True,Subscribed,True,0,0,0,2020-12-01,organic
17703099,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703108,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703118,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703120,False,True,Subscribed,False,0,0,0,2020-10-04,organic
17703128,True,True,Subscribed,True,0,0,0,2020-10-21,organic
17703377,True,True,Subscribed,True,0,0,1,2020-11-02,organic
17703378,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703390,True,True,Subscribed,True,0,0,1,2020-12-07,organic
17703391,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703434,True,True,Subscribed,False,0,0,0,2020-10-05,organic
17703440,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703459,False,True,Cancelled,False,0,0,0,2020-10-05,organic
17703483,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703486,True,True,Subscribed,False,0,0,0,2020-10-05,organic
17703493,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703503,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703509,False,True,Subscribed,False,0,0,0,2020-10-05,organic
17703510,False,True,Subscribed,False,18,0,20,2020-10-05,organic
17703765,True,True,Subscribed,True,0,0,0,2020-10-25,organic
17703781,False,True,Subscribed,False,0,0,0,2020-10-06,organic
17703794,True,True,Subscribed,True,0,0,0,2020-10-04,organic
17703795,True,True,Subscribed,False,0,0,0,2020-10-06,organic
17703820,False,True,Subscribed,False,0,0,0,2020-10-06,organic
17703822,True,True,Subscribed,False,0,0,0,2020-10-06,organic
17703825,False,True,Subscribed,False,0,0,1,2020-10-06,organic
17703848,True,True,Subscribed,False,0,0,0,2020-10-06,organic
17703866,True,True,Subscribed,True,0,0,0,2020-11-06,organic
17703886,False,True,Cancelled,False,1,0,2,2020-10-06,organic
17703905,False,True,Subscribed,False,0,0,0,2020-10-07,organic
17704078,True,True,Subscribed,True,19,0,19,2020-10-08,organic
17704085,False,True,Subscribed,False,0,0,0,2020-10-07,organic
17704097,True,True,Subscribed,True,0,0,0,2020-10-03,organic
17704102,False,True,Subscribed,False,0,0,0,2020-10-07,organic
17704105,False,True,Subscribed,False,0,0,0,2020-10-07,organic
17704153,True,True,Subscribed,False,6,0,8,2020-10-08,organic
17704164,False,True,Subscribed,False,0,0,0,2020-10-08,organic
17704165,False,False,Subscribed,False,0,0,0,2020-10-08,organic
17704176,False,True,Subscribed,False,0,0,0,2020-10-08,organic
17704180,True,True,Subscribed,True,8,0,8,2020-09-23,organic
17704198,True,True,Subscribed,True,32,0,32,2020-12-31,organic
17704225,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704227,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704254,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704263,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704287,True,True,Subscribed,False,0,0,0,2020-10-09,organic
17704302,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704314,False,True,,False,0,0,0,2020-10-09,organic
17704368,False,True,Subscribed,False,0,0,1,2020-10-09,organic
17704374,True,True,Subscribed,False,0,0,0,2020-10-09,organic
17704379,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704408,False,True,Subscribed,False,0,0,0,2020-10-09,organic
17704589,False,True,Subscribed,False,0,0,0,2020-10-10,organic
17704599,False,True,Subscribed,False,0,0,0,2020-10-10,organic
17704610,True,True,Subscribed,False,0,0,0,2020-10-10,organic
17704614,True,True,Subscribed,True,0,0,2,2020-09-15,organic
17704617,False,True,Subscribed,False,0,0,0,2020-10-10,organic
17704630,True,True,Subscribed,False,0,0,0,2020-10-10,organic
17704643,True,True,Subscribed,True,0,0,0,2020-09-28,organic
17704656,True,True,Subscribed,True,0,0,0,2020-09-17,organic
17704701,False,True,Subscribed,False,0,0,0,2020-10-10,organic
17704721,True,True,Subscribed,False,0,0,0,2020-10-10,organic
17704736,True,True,Subscribed,True,6,0,6,2020-11-26,organic
17704756,False,False,Cancelled,False,0,0,0,2020-10-10,organic
17704976,True,True,Subscribed,True,0,0,0,2020-12-10,organic
17705018,False,True,Subscribed,False,21,0,21,2020-10-11,organic
17705067,False,True,Subscribed,False,0,0,0,2020-10-11,organic
17705069,False,True,Subscribed,False,0,0,0,2020-10-11,organic
17705109,True,True,Subscribed,True,4,0,4,2020-12-07,organic
17705110,True,True,Subscribed,False,0,0,0,2020-10-11,organic
17705112,False,True,Subscribed,False,0,0,0,2020-10-11,organic
17705118,False,True,Subscribed,False,0,0,0,2020-10-11,organic
17705119,False,True,Subscribed,False,0,0,0,2020-10-11,organic
17705349,True,True,Subscribed,True,2,0,2,2020-12-31,organic
17705365,False,True,Subscribed,False,16,0,16,2020-10-12,organic
17705367,False,True,Subscribed,False,0,0,0,2020-10-12,organic
17705370,True,False,Subscribed,False,0,0,0,2020-10-12,organic
17705372,True,True,Subscribed,False,9,0,17,2020-10-12,organic
17705413,True,True,Subscribed,False,0,0,0,2020-10-12,organic
